"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.763102367E1,-3.513863781E-1,-1.866670972E-1,-7.029013950E-1,8.077049975E-1
3.764103067E1,-3.688745230E-1,-2.811516702E-1,-6.157825595E-1,7.709103943E-1
3.765103667E1,-4.383458769E-1,-3.502710217E-1,-5.001421756E-1,7.516509112E-1
3.766104367E1,-5.242502457E-1,-3.943590277E-1,-4.421073908E-1,7.910855250E-1
3.767105121E1,-6.801861316E-1,-4.897458261E-1,-3.066583943E-1,8.924928676E-1
3.768105721E1,-7.837865138E-1,-4.850277078E-1,-2.908463538E-2,9.221817026E-1
3.769106421E1,-8.757626313E-1,-2.963070685E-1,1.719426388E-1,9.403841429E-1
3.770107121E1,-8.480965304E-1,-1.624847674E-1,3.191468775E-1,9.206105333E-1
3.771107821E1,-7.974187124E-1,-1.911162436E-1,6.357484621E-1,1.037582830E0
3.772108421E1,-5.148145938E-1,-3.651597869E-1,9.879350317E-1,1.172344387E0
3.773109121E1,-2.465168577E-1,-7.802162039E-1,9.426267117E-1,1.248219934E0
3.774109821E1,-3.584331501E-1,-9.345218861E-1,7.497469479E-1,1.250570256E0
3.775110421E1,-1.061761976E0,-7.319679040E-1,3.492044896E-1,1.336061107E0
3.776111121E1,-1.806679124E0,-3.573844519E-1,1.249737681E0,2.225681328E0
3.777111821E1,-2.188891731E0,-1.388579232E-1,2.147530282E0,3.069595225E0
3.778112421E1,-2.031387037E0,-6.839646024E-1,1.759064078E0,2.772841016E0
3.779113121E1,-1.694713131E0,-1.259488790E0,2.133673550E0,3.001820685E0
3.780113821E1,-1.298809853E0,-1.120969128E0,2.390497879E0,2.942440982E0
3.781114421E1,-1.024139237E0,-7.352511156E-1,2.338690379E0,2.656864330E0
3.782115121E1,-5.110712063E-1,-2.241322544E-1,2.040526820E0,2.115461828E0
3.783115821E1,-5.911593497E-2,2.726667756E-1,2.374754251E0,2.391087539E0
3.784116421E1,2.601788771E-1,5.973088664E-1,2.509264770E0,2.592466126E0
3.785117121E1,6.223758799E-1,6.862920865E-1,2.279772665E0,2.460835624E0
3.786117821E1,8.172173846E-1,6.919630086E-1,2.030056211E0,2.295165632E0
3.787118421E1,1.107611164E0,9.969324347E-1,1.620400282E0,2.201448124E0
3.788119121E1,1.375800726E0,1.475719117E0,1.087800213E0,2.292135217E0
3.789119821E1,1.770295994E0,1.853689569E0,3.947256482E-1,2.593438116E0
3.790120521E1,2.053819295E0,1.889673918E0,-3.141755748E-1,2.808513398E0
3.791121121E1,2.089370366E0,1.453435378E0,-5.209185022E-1,2.597941303E0
3.792121821E1,2.199200957E0,6.625863048E-1,-1.753305155E-1,2.303529086E0
3.793122521E1,2.427358727E0,1.848097292E-1,4.084701133E-1,2.468415050E0
3.794123121E1,2.652319239E0,1.569404376E-1,1.008116696E0,2.841782350E0
3.795123821E1,2.936719038E0,3.774433252E-1,1.305024859E0,3.235718167E0
3.796124521E1,3.271555749E0,6.019916090E-1,1.445035268E0,3.626788916E0
3.797125121E1,3.338482980E0,6.392984529E-1,1.777802650E0,3.835981410E0
3.798125821E1,3.246160707E0,5.042589077E-1,2.146970703E0,3.924451501E0
3.799126521E1,3.328791804E0,4.898915680E-1,2.447247446E0,4.160513032E0
3.800127121E1,3.393324600E0,4.916824239E-1,3.025206122E0,4.572556782E0
3.801127821E1,3.218941918E0,3.639877126E-1,3.945710478E0,5.105164571E0
3.802128521E1,2.895747013E0,9.517498299E-2,5.016325724E0,5.792920922E0
3.803129121E1,2.485401113E0,-2.801593977E-1,4.695645706E0,5.320225237E0
3.804129821E1,1.659309994E0,-5.395411897E-1,4.176755603E0,4.526555171E0
3.805130521E1,6.358811939E-1,-7.040781471E-1,4.428933735E0,4.529406689E0
3.806131121E1,-2.846471357E-1,-8.904982726E-1,4.546721801E0,4.641841262E0
3.807131821E1,-1.255841004E0,-1.188242075E0,3.854169978E0,4.224178272E0
3.808132521E1,-1.266580585E0,-1.235780669E0,3.321980383E0,3.763898764E0
3.809133221E1,-9.606402290E-1,-1.529404743E0,2.692046977E0,3.241762706E0
3.810133821E1,-1.202675781E0,-1.996711879E0,1.516549639E0,2.780865004E0
3.811134521E1,-1.296200241E0,-2.318509445E0,6.394380552E-1,2.732124108E0
3.812135221E1,-1.718424760E0,-2.783827505E0,8.373107564E-1,3.376946629E0
3.813135821E1,-1.965990608E0,-2.912396960E0,7.860897321E-1,3.600709956E0
3.814136521E1,-1.864520951E0,-2.859962930E0,6.404344207E-1,3.473612325E0
3.815137221E1,-1.834023628E0,-2.689630907E0,5.857831272E-1,3.307702973E0
3.816137821E1,-1.607601312E0,-2.222781900E0,4.028386599E-1,2.772619761E0
3.817138521E1,-1.341424946E0,-1.754466412E0,-2.552017272E-2,2.208670314E0
3.818139221E1,-9.778339666E-1,-1.416350875E0,-6.224185646E-1,1.830195054E0
3.819139821E1,-2.678732282E-1,-1.014173827E0,-1.429617037E0,1.773163696E0
3.820140521E1,-1.813186491E-1,-8.676651147E-1,-1.281698561E0,1.558355032E0
3.821141221E1,-2.337734360E-1,-7.766061330E-1,-7.899506485E-1,1.132161266E0
3.822141821E1,-9.054705799E-2,-5.070983157E-1,-1.305934978E0,1.403856701E0
3.823142521E1,-1.787996686E-1,-4.727190265E-1,-1.520259990E0,1.602068362E0
3.824143221E1,-3.203303540E-1,-4.465699857E-1,-1.641218709E0,1.730790322E0
3.825143921E1,-3.797971219E-1,-2.840559822E-1,-2.257419637E0,2.306702640E0
3.826144521E1,-6.660154045E-2,6.906321824E-2,-2.657415673E0,2.659147147E0
3.827145221E1,2.617196184E-1,2.519255322E-1,-2.692558608E0,2.716953347E0
3.828145921E1,4.216778040E-1,2.142057288E-1,-2.768150535E0,2.808265238E0
3.829146521E1,6.217911583E-1,3.044662732E-1,-3.205445082E0,3.279360019E0
3.830147221E1,8.871670407E-1,4.678848410E-1,-3.744501648E0,3.876502828E0
3.831147921E1,1.007421463E0,5.824657094E-1,-4.414676761E0,4.565472069E0
3.832148521E1,1.190148121E0,6.664229554E-1,-4.578714549E0,4.777572504E0
3.833149221E1,1.501073813E0,7.546591938E-1,-4.137266432E0,4.465389862E0
3.834149921E1,1.135497705E0,4.875121897E-1,-3.946568849E0,4.135508294E0
3.835150521E1,6.790605426E-1,3.871950191E-1,-4.522234247E0,4.589296873E0
3.836151221E1,1.113023347E0,9.412608021E-1,-4.696922153E0,4.917913234E0
3.837151921E1,1.949505553E0,1.826714609E0,-4.316118726E0,5.076055458E0
3.838152521E1,1.764224830E0,2.478016664E0,-4.415564661E0,5.361927556E0
3.839153221E1,8.806427175E-1,2.503013511E0,-3.611367856E0,4.481359841E0
3.840153921E1,-4.078193182E-1,2.351377083E0,-2.916937323E0,3.768794784E0
3.841154521E1,-1.975416319E0,2.000224886E0,-2.537360641E0,3.786999901E0
3.842155221E1,-3.526938740E0,1.503606243E0,-2.302270997E0,4.472200840E0
3.843155921E1,-4.343576081E0,1.363977656E0,-2.456071479E0,5.172946484E0
3.844156621E1,-4.128920116E0,1.550606747E0,-2.364671459E0,5.004401435E0
3.845157221E1,-3.420862647E0,1.813074224E0,-1.953907921E0,4.336737893E0
3.846157921E1,-2.050051349E0,2.247515915E0,-1.557143641E0,3.417416370E0
3.847158621E1,-2.820638359E-1,2.853301490E0,-1.458020618E0,3.216630772E0
3.848159221E1,1.352179145E0,3.575853623E0,-1.650868807E0,4.164190844E0
3.849159921E1,2.360000557E0,3.921587205E0,-1.431230869E0,4.795505253E0
3.850160621E1,2.634824955E0,3.771056485E0,-7.554671328E-1,4.661963121E0
3.851161221E1,2.756235956E0,3.728163650E0,-2.904323709E-1,4.645470031E0
3.852161921E1,2.763748459E0,3.735111896E0,6.074175328E-2,4.646832898E0
3.853162621E1,2.240478791E0,3.518773688E0,4.685058153E-1,4.197738817E0
3.854163221E1,8.663217169E-1,3.181539034E0,5.150905824E-1,3.337367563E0
3.855163921E1,-2.883250344E-1,3.254333360E0,1.040386310E-1,3.268736909E0
3.856164621E1,-5.536886376E-1,3.672558383E0,-3.810557351E-1,3.733558579E0
3.857165221E1,2.178339261E-1,3.918336738E0,6.540139943E-2,3.924932070E0
3.858165921E1,1.497218159E0,3.958356251E0,1.290990664E0,4.424579451E0
3.859166621E1,1.778334162E0,3.327337017E0,3.069976790E0,4.863990287E0
3.860167321E1,2.144600827E-1,1.561500694E0,4.822086190E0,5.073144268E0
3.861167921E1,-2.821202030E0,-6.702856261E-1,5.920106458E0,6.592125923E0
3.862168621E1,-6.729683286E0,-2.859589001E0,6.159692026E0,9.560737014E0
3.863169321E1,-1.000672840E1,-4.857282627E0,3.699980655E0,1.172252808E1
3.864169921E1,-1.049353717E1,-6.461139382E0,-2.807982645E0,1.263904312E1
3.865170621E1,-6.812635396E0,-7.253789690E0,-6.833718701E0,1.207183404E1
3.866171321E1,-3.173873919E0,-7.999728346E0,-3.472977710E0,9.280662877E0
3.867171842E1,-1.537424784E0,-8.794360276E0,1.808668932E0,9.109101544E0
3.868172542E1,5.958640194E-1,-8.273162277E0,5.272893360E0,9.828716721E0
3.869173242E1,3.037164263E0,-6.209585148E0,6.028819061E0,9.172239298E0
3.870173842E1,4.715858361E0,-4.270327426E0,3.844789290E0,7.433533553E0
3.871174542E1,5.676805569E0,-3.359751642E0,2.934360856E-1,6.603041519E0
3.872175242E1,5.929808743E0,-2.869005942E0,-4.698705554E-2,6.587566668E0
3.873175842E1,5.166139575E0,-1.947602430E0,2.639800935E0,6.119697894E0
3.874176542E1,3.833943874E0,-9.982093205E-1,4.275012215E0,5.828488390E0
3.875177242E1,2.127432232E0,-3.388606189E-1,4.315479625E0,4.823293358E0
3.876177842E1,-8.022204459E-2,-2.011763781E-1,3.380348459E0,3.387279619E0
3.877178542E1,-1.978266252E0,-3.238879462E-1,2.778801531E0,3.426394419E0
3.878179242E1,-3.453699440E0,-5.476119187E-1,1.767410393E0,3.918119209E0
3.879179942E1,-4.707754705E0,-1.226884569E0,-1.778436488E-1,4.868246961E0
3.880180542E1,-5.727885675E0,-2.311142538E0,-1.047892966E0,6.264833103E0
3.881181242E1,-5.987140108E0,-2.858563692E0,-9.121814293E-1,6.696962596E0
3.882181942E1,-5.673546331E0,-2.658140143E0,-1.931343516E0,6.556288948E0
3.883182542E1,-4.628845945E0,-2.318726231E0,-3.644361940E0,6.331198944E0
3.884183242E1,-2.761370396E0,-2.341096947E0,-3.850549967E0,5.285133530E0
3.885183942E1,-1.501687186E0,-2.664577342E0,-3.476783078E0,4.630664897E0
3.886184542E1,-1.156598552E0,-2.672385422E0,-2.523964085E0,3.853538472E0
3.887185242E1,-9.608366954E-1,-2.129913644E0,-1.183889261E0,2.619414643E0
3.888185942E1,-6.699412251E-1,-1.549015281E0,-1.160552439E0,2.048206911E0
3.889186542E1,-2.150372028E-1,-9.631002988E-1,-7.629335886E-1,1.247345519E0
3.890187242E1,5.234427452E-1,-5.917329981E-1,1.019339257E-1,7.965743994E-1
3.891187942E1,1.418053291E0,-4.932871192E-1,7.152021825E-1,1.663045845E0
3.892188542E1,2.060582770E0,-4.869838207E-1,5.879656005E-1,2.197466300E0
3.893189242E1,1.559968139E0,-7.151317967E-1,5.581301826E-1,1.804556284E0
3.894189942E1,4.334084880E-1,-8.612625597E-1,8.428813988E-1,1.280650291E0
3.895190642E1,-7.089345521E-1,-6.312872558E-1,6.749277306E-1,1.164748574E0
3.896191242E1,-1.806526512E0,-2.147098318E-1,2.005366927E-1,1.830260450E0
3.897191942E1,-2.808596603E0,2.500506956E-1,1.006843758E-1,2.821502715E0
3.898192642E1,-3.508393711E0,7.297810453E-1,3.714057827E-1,3.602686367E0
3.899193242E1,-3.553978604E0,1.280426353E0,6.945930862E-1,3.840926336E0
3.900193942E1,-2.988168104E0,1.812542566E0,7.944512504E-1,3.584077560E0
3.901194642E1,-2.070856912E0,2.161792518E0,6.685829169E-1,3.067376461E0
3.902195242E1,-1.013333582E0,2.155956412E0,7.340214461E-1,2.492745571E0
3.903195942E1,2.758190095E-1,1.960555475E0,9.349732912E-1,2.189527107E0
3.904196642E1,1.631072620E0,1.904060408E0,9.613155824E-1,2.685139024E0
3.905197242E1,2.278557613E0,1.841182813E0,7.233771747E-1,3.017458117E0
3.906197942E1,1.998743201E0,1.762566998E0,5.446552742E-1,2.719975400E0
3.907198642E1,1.389747505E0,1.823040949E0,5.967592281E-1,2.368754527E0
3.908199242E1,7.119926459E-1,2.013635183E0,4.493287021E-1,2.182557321E0
3.909199942E1,6.158521414E-2,2.257950564E0,-4.379237080E-1,2.300849987E0
3.910200642E1,1.064661026E-2,2.513101420E0,-1.639588505E0,3.000673685E0
3.911201242E1,9.015365732E-1,2.684995527E0,-2.404449336E0,3.715285424E0
3.912201942E1,1.137096918E0,2.191912695E0,-2.551105106E0,3.550437709E0
3.913202642E1,1.304506211E0,1.466710896E0,-1.881572016E0,2.719060603E0
3.914203342E1,2.359420513E0,9.223659633E-1,-2.103896604E0,3.293023694E0
3.915203942E1,3.164876223E0,6.882653756E-1,-2.838173574E0,4.306434717E0
3.916204642E1,2.736181760E0,9.472033274E-1,-2.158647008E0,3.611598216E0
3.917205342E1,1.676743467E0,1.487708540E0,-7.861236459E-1,2.375444325E0
3.918205942E1,7.397294980E-1,1.862674693E0,-6.422742471E-1,2.104583795E0
3.919206642E1,2.478172785E-1,1.962684446E0,6.423575699E-2,1.979310453E0
3.920207342E1,-3.922896981E-2,1.999570729E0,1.485401521E0,2.491232565E0
3.921207942E1,-6.748277432E-1,2.017941218E0,2.424500608E0,3.225784004E0
3.922208642E1,-1.078701945E0,2.034015507E0,2.449038448E0,3.361339954E0
3.923209342E1,-5.709098572E-1,1.902922394E0,1.307901689E0,2.378583303E0
3.924209942E1,8.094107670E-1,1.707870974E0,-5.430385190E-1,1.966433290E0
3.925210642E1,2.212132074E0,1.435665690E0,-1.121118817E0,2.865584005E0
3.926211342E1,1.928653797E0,7.216405517E-1,-1.003449741E0,2.290716468E0
3.927211942E1,5.243169039E-1,-3.368288577E-3,-7.499822983E-1,9.150918035E-1
3.928212642E1,-4.331149578E-1,-3.041911617E-1,-3.258580193E-1,6.215338110E-1
3.929213342E1,-1.771684708E0,-4.098266673E-1,1.016567677E-2,1.818496066E0
3.930213942E1,-2.837829757E0,-6.981557947E-1,-8.571863195E-1,3.045565240E0
3.931214642E1,-1.683484138E0,-1.052305859E0,-2.215268228E0,2.974706672E0
3.932215342E1,3.543564713E-1,-1.572273020E0,-1.989889055E0,2.560716581E0
3.933216042E1,1.235007960E0,-1.831773912E0,-8.527351266E-1,2.368078867E0
3.934216642E1,1.757758979E0,-1.463441426E0,-5.185872173E-1,2.345274001E0
3.935217342E1,1.608488919E0,-9.206327024E-1,-6.999251622E-1,1.981084655E0
3.936218042E1,1.350697460E0,-5.320954549E-1,-1.045844686E0,1.789217793E0
3.937218642E1,8.890784955E-1,-3.031971350E-1,-1.846569122E0,2.071764126E0
3.938219342E1,7.151934117E-1,-4.175569788E-1,-2.206634814E0,2.356924405E0
3.939220042E1,9.460900176E-1,-7.509663847E-1,-2.067060315E0,2.394112608E0
3.940220642E1,1.157546386E0,-8.426016095E-1,-2.113054513E0,2.552428350E0
3.941221342E1,8.717660594E-1,-8.715213534E-1,-2.482245371E0,2.771473906E0
3.942222042E1,7.402674419E-1,-8.466230321E-1,-2.615299055E0,2.846850118E0
3.943222642E1,3.810571969E-1,-5.598527724E-1,-2.629660694E0,2.715465905E0
3.944223342E1,5.857705557E-1,-6.194218665E-2,-2.708450755E0,2.771762882E0
3.945224042E1,1.557888284E0,2.845798928E-1,-2.774663456E0,3.194801859E0
3.946224642E1,2.145203090E0,2.178166768E-1,-2.290867172E0,3.146015385E0
3.947225342E1,2.459166411E0,-2.542544782E-2,-1.640147499E0,2.956049679E0
3.948226042E1,2.874640903E0,-3.893693063E-1,-1.257005185E0,3.161523496E0
3.949226742E1,2.739157408E0,-8.759778088E-1,-7.460170090E-1,2.971003502E0
3.950227342E1,2.259404474E0,-1.189545858E0,-7.171256241E-1,2.652206079E0
3.951228042E1,2.008066002E0,-1.337891181E0,-1.159557535E0,2.677098347E0
3.952228742E1,1.489697471E0,-1.585333360E0,-1.910892587E0,2.895512199E0
3.953229342E1,1.096586823E0,-1.524464723E0,-2.559212563E0,3.174281697E0
3.954230042E1,1.369367620E0,-1.198912805E0,-2.874337433E0,3.402113354E0
3.955230742E1,1.437421609E0,-7.339550802E-1,-2.828374225E0,3.256466136E0
3.956231342E1,1.365709017E0,-2.916980007E-1,-2.292638001E0,2.684480927E0
3.957232042E1,9.521260983E-1,-2.187911153E-2,-1.882055874E0,2.109302518E0
3.958232742E1,4.413729805E-1,2.062897682E-1,-1.219995818E0,1.313680088E0
3.959233342E1,1.478591269E-1,2.346540266E-1,-8.004920089E-1,8.471790188E-1
3.960234042E1,-1.554008657E-1,2.080146968E-1,-6.727534434E-1,7.211218613E-1
3.961234742E1,-1.469919848E-1,1.546863359E-1,-5.697901154E-1,6.084367524E-1
3.962235342E1,6.955789268E-2,-4.738232732E-2,-3.943005556E-1,4.031827297E-1
3.963236042E1,3.084020340E-1,-3.524520332E-1,-3.144886932E-1,5.641253304E-1
3.964236742E1,4.414793998E-1,-5.398582184E-1,-5.641624627E-1,8.970118398E-1
3.965237442E1,5.966498852E-1,-2.563986522E-1,-6.555769551E-1,9.227743486E-1
3.966238042E1,6.697967988E-1,1.840136307E-1,-9.135490930E-1,1.147632656E0
3.967238729E1,5.437360919E-1,7.660016227E-1,-1.104968807E0,1.450297724E0
3.968239429E1,2.630855280E-1,1.370550511E0,-1.097594591E0,1.775482071E0
3.969240029E1,3.281223536E-2,1.674602802E0,-9.254087082E-1,1.913570606E0
3.970240729E1,-4.002536058E-2,1.595058450E0,-6.636887974E-1,1.728090364E0
3.971241429E1,-3.172167116E-1,1.437532706E0,-2.936003923E-1,1.501108894E0
3.972242029E1,-2.833104622E-1,1.324001412E0,-4.271086979E-1,1.419741666E0
3.973242729E1,1.934580535E-1,1.211560625E0,-6.366141424E-1,1.382238305E0
3.974243429E1,4.139618182E-1,1.095489301E0,-4.528197822E-1,1.255590280E0
3.975244029E1,6.639682943E-1,6.306730789E-1,-3.370656699E-1,9.758153996E-1
3.976244729E1,3.186177045E-1,3.183808923E-2,-2.411491138E-1,4.008538395E-1
3.977245429E1,-2.989272058E-2,-2.743250459E-1,-4.877568957E-1,5.604057413E-1
3.978246029E1,1.272102696E-1,-1.541413754E-1,-7.716623122E-1,7.971227887E-1
3.979246729E1,2.963304573E-1,-1.646090609E-1,-9.390832990E-1,9.983913689E-1
3.980247429E1,-1.241135842E-1,-2.131491369E-1,-1.074478501E0,1.102424957E0
3.981248029E1,-4.515541524E-1,-3.996612829E-1,-1.054958449E0,1.215140989E0
3.982248729E1,-1.007437835E0,-5.377684236E-1,-3.997577620E-1,1.209930633E0
3.983249429E1,-1.974223487E0,-4.111218256E-1,-1.410523832E-1,2.021503230E0
3.984250129E1,-1.266682327E0,-2.439066607E-1,-5.332268912E-1,1.395817142E0
3.985250729E1,4.293715703E-1,-2.791969460E-1,-7.424312040E-1,9.019506488E-1
3.986251429E1,1.194194394E-1,-3.776102632E-1,-5.781089491E-1,7.007570695E-1
3.987252129E1,-5.905483156E-1,-1.701071978E-1,2.494889975E-2,6.150660285E-1
3.988252729E1,-1.555388600E-1,2.337114555E-1,5.623629820E-1,6.285423653E-1
3.989253429E1,4.009061551E-1,3.411616445E-2,5.882462668E-1,7.126873987E-1
3.990254129E1,2.413321316E-2,2.583884597E-2,4.268338788E-1,4.282957133E-1
3.991254729E1,-2.934360856E-1,4.837758189E-1,3.000560108E-1,6.404509262E-1
3.992255429E1,-3.306635535E-1,4.649571401E-1,8.927002609E-2,5.774882382E-1
3.993256129E1,-5.050286937E-1,2.226385832E-2,-3.104365727E-1,5.932288989E-1
3.994256729E1,-1.996227729E-1,6.146826982E-2,4.133221328E-2,2.129224073E-1
3.995257429E1,5.983666277E-1,2.885542452E-1,1.375323009E0,1.527357048E0
3.996258129E1,-6.753382051E-1,2.732579291E-2,1.785995768E0,1.909609718E0
3.997258829E1,-2.100201164E0,1.451647300E-1,8.893009821E-1,2.285338917E0
3.998259429E1,-2.085725212E0,4.425693208E-1,2.135575649E-1,2.142830861E0
3.999260129E1,-1.399332846E0,4.239722514E-1,-4.459735698E-1,1.528652121E0
4.000260829E1,-5.758636183E-1,-6.394924343E-2,-8.042725262E-1,9.912430121E-1
4.001261429E1,-3.591184437E-2,-4.379500204E-1,-1.668017668E-1,4.700135215E-1
4.002262129E1,3.147848547E-1,-3.955378264E-1,6.784357676E-1,8.460583713E-1
4.003262829E1,1.589483714E-1,2.070323646E-1,9.847886449E-1,1.018791274E0
4.004263429E1,-8.423264980E-2,7.449504769E-1,9.138689357E-1,1.182033326E0
4.005264129E1,-1.814408559E-1,8.807660937E-1,1.045371062E0,1.378938125E0
4.006264829E1,-3.387379736E-1,9.016160953E-1,1.328881499E0,1.641213281E0
4.007265429E1,-4.054494417E-1,6.806077158E-1,1.560335344E0,1.749932141E0
4.008266129E1,-4.582264102E-1,2.641403657E-1,1.393295011E0,1.490306198E0
4.009266829E1,-4.507027978E-1,1.012755293E-1,8.386024064E-1,9.574151350E-1
4.010267429E1,-3.457867920E-1,5.605643785E-1,4.880846322E-1,8.197728564E-1
4.011268129E1,-3.189200056E-1,8.257701069E-1,2.980676651E-1,9.340506262E-1
4.012268829E1,-8.605709803E-1,1.039115710E0,1.269921684E-1,1.355164522E0
4.013269529E1,-9.389686936E-1,1.534486558E0,2.242073911E-1,1.812892760E0
4.014270129E1,3.601422912E-1,1.460713992E0,1.160459761E0,1.900014393E0
4.015270829E1,7.122937775E-1,2.270645746E0,2.082386452E0,3.162203008E0
4.016271529E1,7.232087749E-1,2.436624810E0,1.964077983E0,3.212129157E0
4.017272129E1,8.493782401E-1,1.432683025E0,1.621994818E0,2.324842196E0
4.018272829E1,6.664896137E-1,9.786250949E-1,1.162517688E0,1.659326025E0
4.019273529E1,2.430822033E-1,5.365902096E-1,7.313241255E-1,9.390702781E-1
4.020274129E1,-2.980875456E-1,-5.393471718E-2,5.326462626E-1,6.127619274E-1
4.021274829E1,-6.392070901E-1,-4.443474591E-1,5.700169873E-1,9.648573647E-1
4.022275529E1,-1.101794938E0,-3.577577966E-1,7.651613778E-1,1.388313603E0
4.023276129E1,-1.111197846E0,-5.062531006E-1,9.646081495E-1,1.556123946E0
4.024276829E1,-9.390394449E-1,-7.869457644E-1,1.036760744E0,1.604977120E0
4.025277529E1,-1.321289474E0,-6.827881426E-1,6.241510946E-1,1.612938347E0
4.026278129E1,-1.587701483E0,-5.524227154E-1,-1.160724932E-1,1.685063702E0
4.027278829E1,-1.519262747E0,-6.859473932E-1,-1.588039452E-1,1.674485537E0
4.028279529E1,-1.238948983E0,-7.878976911E-1,3.125234440E-1,1.501148979E0
4.029280229E1,-9.561226702E-1,-3.753848130E-1,7.394286588E-1,1.265637807E0
4.030280829E1,-4.493316257E-1,1.826605850E-1,1.076076545E0,1.180340853E0
4.031281529E1,-7.503381014E-2,4.413279569E-1,1.490879778E0,1.556638349E0
4.032282229E1,2.079597330E-1,5.448955947E-1,1.977406712E0,2.061624545E0
4.033282829E1,6.106545514E-1,6.615095401E-1,2.214110480E0,2.390142060E0
4.034283529E1,7.398593062E-1,7.204851419E-1,2.193228318E0,2.424199061E0
4.035284229E1,4.864532590E-1,7.635761976E-1,1.860546598E0,2.069134850E0
4.036284829E1,2.050677001E-1,8.919909936E-1,1.393414294E0,1.667124497E0
4.037285529E1,2.291640759E-2,8.997560960E-1,1.122582960E0,1.438846307E0
4.038286229E1,-3.075027323E-1,8.021736681E-1,9.527447337E-1,1.282872968E0
4.039286829E1,-8.994730908E-1,8.808432770E-1,5.368194205E-1,1.368616751E0
4.040287529E1,-1.319101446E0,6.353976291E-1,3.110993546E-1,1.496843873E0
4.041288229E1,-1.245614224E0,1.573374635E-1,3.711499670E-1,1.309221971E0
4.042288929E1,-1.159889950E0,6.326979697E-2,3.291350913E-1,1.207343228E0
4.043289529E1,-1.225486354E0,1.202222621E-1,2.794483763E-1,1.262680320E0
4.044290229E1,-1.070382527E0,1.697984648E-1,1.428264284E-1,1.093137530E0
4.045290929E1,-3.719554210E-1,3.949028188E-1,-5.128709793E-2,5.449123213E-1
4.046291529E1,2.978285140E-1,6.073888814E-1,-1.726203310E-1,6.981553235E-1
4.047292229E1,6.364337558E-1,7.589568973E-1,-2.222275239E-1,1.015110127E0
4.048292929E1,6.892955089E-1,5.404318303E-1,-4.453923565E-1,9.826338143E-1
4.049293529E1,7.025236648E-1,3.274873459E-1,-4.363455445E-1,8.894857478E-1
4.050294229E1,7.036206025E-1,2.068382370E-1,-1.965243334E-1,7.592666344E-1
4.051294929E1,6.001213771E-1,2.957229316E-2,-2.085491323E-1,6.360133083E-1
4.052295529E1,6.136044717E-1,1.246977210E-1,-4.405485231E-1,7.655997456E-1
4.053296229E1,6.329499847E-1,4.506694686E-1,-5.288736391E-1,9.399127508E-1
4.054296929E1,5.750818455E-1,6.993977433E-1,-4.132233149E-1,9.953038935E-1
4.055297629E1,7.587727100E-1,7.060945594E-1,-4.519353908E-1,1.130730361E0
4.056298229E1,9.060710889E-1,5.871212626E-1,-6.873027778E-1,1.279867690E0
4.057298929E1,9.370092916E-1,5.783773363E-1,-7.190882421E-1,1.315140546E0
4.058299629E1,1.069360433E0,5.610391724E-1,-5.197818035E-1,1.314712825E0
4.059300229E1,1.371081439E0,1.846603328E-1,-2.499123359E-1,1.405852028E0
