"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.853549125E0,-2.741997986E0,6.563850403E-1,1.332229614E-1,2.822612732E0
9.863555125E0,-3.599864044E0,1.338217163E-1,6.900650024E-2,3.603011419E0
9.873562125E0,-4.318669281E0,-1.689985657E-1,1.583706665E-1,4.324875275E0
9.883568125E0,-4.915627899E0,-4.219725037E-1,4.281097412E-1,4.952245590E0
9.893574125E0,-5.334007874E0,-6.283932495E-1,7.854167175E-1,5.428019666E0
9.903581125E0,-5.604046326E0,-5.608836365E-1,8.500822449E-1,5.695837559E0
9.913587125E0,-5.717660065E0,-3.897894287E-1,5.047503662E-1,5.753116142E0
9.923593125E0,-5.867498474E0,-3.296145630E-1,-2.209405518E-1,5.880901192E0
9.933600125E0,-5.861959991E0,-2.173480225E-1,-1.085841980E0,5.965640612E0
9.943606125E0,-5.678291931E0,-3.173400879E-2,-1.849853210E0,5.972098727E0
9.953613125E0,-5.514233093E0,3.055146790E-1,-2.472857666E0,6.051043783E0
9.963619125E0,-5.482499084E0,7.402107239E-1,-2.953657837E0,6.271347761E0
9.973625125E0,-5.751489716E0,1.260828094E0,-3.337759094E0,6.768305342E0
9.983632125E0,-5.964197388E0,1.739083557E0,-3.583997040E0,7.172244898E0
9.993638125E0,-5.948929138E0,2.068249054E0,-3.920946350E0,7.418977849E0
1.000364413E1,-5.728587341E0,2.478096771E0,-4.398303680E0,7.635623864E0
1.001365113E1,-5.268144836E0,3.072810059E0,-4.879103851E0,7.810324325E0
1.002365713E1,-5.055736542E0,3.723656616E0,-5.315296783E0,8.226692560E0
1.003366413E1,-4.959935760E0,4.103566589E0,-5.845643921E0,8.695503111E0
1.004367013E1,-4.931045837E0,4.302802277E0,-6.458619232E0,9.194731256E0
1.005367613E1,-4.979395294E0,4.506528625E0,-7.061565399E0,9.745197978E0
1.006368313E1,-5.139562225E0,4.748275909E0,-7.388635254E0,1.017610706E1
1.007368913E1,-5.329367523E0,4.903353424E0,-7.506440277E0,1.043032495E1
1.008369513E1,-5.604345703E0,5.066514130E0,-7.589218140E0,1.070861747E1
1.009370213E1,-5.645061035E0,5.230872345E0,-7.715106354E0,1.089732103E1
1.010370813E1,-5.297334137E0,5.387746124E0,-7.956404572E0,1.097241682E1
1.011371513E1,-4.971910858E0,5.598807220E0,-8.099956055E0,1.103067668E1
1.012372113E1,-4.860093384E0,5.877078552E0,-8.068820801E0,1.110254156E1
1.013372713E1,-4.816683655E0,6.065985718E0,-8.023614807E0,1.115235485E1
1.014373413E1,-4.758155365E0,6.092630310E0,-7.941435699E0,1.108271571E1
1.015374013E1,-4.833149414E0,6.168073425E0,-7.673193512E0,1.096733157E1
1.016374612E1,-4.920417938E0,6.230044556E0,-7.349416809E0,1.081840539E1
1.017375313E1,-5.043611755E0,6.180647278E0,-7.095993805E0,1.067668246E1
1.018375913E1,-5.091961212E0,6.201004944E0,-6.922055511E0,1.059695163E1
1.019376613E1,-4.969066772E0,6.226302338E0,-6.840624847E0,1.050012446E1
1.020377213E1,-4.827610931E0,6.208639069E0,-6.708300018E0,1.033703611E1
1.021377813E1,-4.743336182E0,6.187832336E0,-6.440506897E0,1.011279567E1
1.022378513E1,-4.684807892E0,6.156697083E0,-6.120322723E0,9.864618299E0
1.023379112E1,-4.591701508E0,6.132597198E0,-5.838458862E0,9.632241329E0
1.024379717E1,-4.529131622E0,6.158792725E0,-5.583239594E0,9.466589958E0
1.025380417E1,-4.409979401E0,6.211483154E0,-5.332061920E0,9.298458238E0
1.026381017E1,-4.234095154E0,6.188880157E0,-5.256618805E0,9.157611077E0
1.027381717E1,-4.108955383E0,6.124963074E0,-5.364394684E0,9.120055774E0
1.028382317E1,-4.048032074E0,6.041287079E0,-5.462590485E0,9.095251951E0
1.029382917E1,-4.065246277E0,6.002068634E0,-5.429509277E0,9.057076028E0
1.030383617E1,-4.088298340E0,5.939648438E0,-5.398074646E0,9.007375687E0
1.031384217E1,-4.121379547E0,5.863007812E0,-5.367987213E0,8.954100552E0
1.032384917E1,-4.220323792E0,5.805677032E0,-5.453459473E0,9.014279723E0
1.033385517E1,-4.400549011E0,5.723797302E0,-5.651946716E0,9.169034237E0
1.034386117E1,-4.570894775E0,5.715863800E0,-5.677244110E0,9.262574087E0
1.035386817E1,-4.685256958E0,5.693709869E0,-5.608986053E0,9.264485382E0
1.036387417E1,-4.709356842E0,5.696254578E0,-5.559888153E0,9.248660138E0
1.037388017E1,-4.626578979E0,5.760471039E0,-5.517975311E0,9.221513497E0
1.038388717E1,-4.550387421E0,5.852379913E0,-5.441933441E0,9.196250100E0
1.039389317E1,-4.535568237E0,5.932762756E0,-5.363047485E0,9.194092206E0
1.040390017E1,-4.544699249E0,6.009253693E0,-5.504203949E0,9.330684987E0
1.041390617E1,-4.376898193E0,6.108796692E0,-5.697452087E0,9.430567062E0
1.042391217E1,-4.152365112E0,6.293512573E0,-5.744454346E0,9.478881383E0
1.043391917E1,-4.039350128E0,6.400839386E0,-5.845344543E0,9.563218451E0
1.044392517E1,-4.082610168E0,6.477629700E0,-5.915698242E0,9.675891587E0
1.045393117E1,-4.110901337E0,6.589746552E0,-5.992189178E0,9.809719699E0
1.046393817E1,-3.989354095E0,6.670428772E0,-6.069278870E0,9.861324054E0
1.047394417E1,-3.863316193E0,6.710096283E0,-6.121220856E0,9.870154451E0
1.048395017E1,-3.731739807E0,6.791676636E0,-6.164480896E0,9.902200676E0
1.049395717E1,-3.600462799E0,6.886728973E0,-6.227499847E0,9.958520104E0
1.050396317E1,-3.462898865E0,6.984326019E0,-6.314768372E0,1.003238646E1
1.051397017E1,-3.516936493E0,7.013665009E0,-6.396797791E0,1.012320903E1
1.052397617E1,-3.703897705E0,7.000342712E0,-6.414461060E0,1.019161258E1
1.053398217E1,-3.755540314E0,6.943460999E0,-6.363866272E0,1.013974988E1
1.054398917E1,-3.738475800E0,6.880741425E0,-6.312073975E0,1.005798597E1
1.055399517E1,-3.831881561E0,6.848558350E0,-6.289770355E0,1.005720035E1
1.056400117E1,-3.812871094E0,6.836732941E0,-6.354286194E0,1.008245289E1
1.057400817E1,-3.774550781E0,6.804100800E0,-6.491550751E0,1.013327452E1
1.058401417E1,-3.751349030E0,6.804100800E0,-6.521338806E0,1.014377972E1
1.059402117E1,-3.748205566E0,6.734645233E0,-6.442452850E0,1.004538153E1
1.060402717E1,-3.821103973E0,6.600374451E0,-6.380631409E0,9.943753599E0
1.061403317E1,-3.830684052E0,6.493496704E0,-6.249653778E0,9.792742828E0
1.062404017E1,-3.734733582E0,6.466852112E0,-6.148314514E0,9.673168174E0
1.063404617E1,-3.624412994E0,6.426436157E0,-6.075715485E0,9.557707355E0
1.064405217E1,-3.431913300E0,6.381529541E0,-6.074817352E0,9.455440447E0
1.065405917E1,-3.203937378E0,6.379733276E0,-6.066135406E0,9.368255450E0
1.066406517E1,-2.972219238E0,6.427633667E0,-6.003415833E0,9.283833444E0
1.067407217E1,-2.866389313E0,6.399641876E0,-6.042933655E0,9.256816461E0
1.068407817E1,-2.754272461E0,6.365213470E0,-6.040538635E0,9.197285813E0
1.069408417E1,-2.698139191E0,6.412066040E0,-6.038143616E0,9.211608129E0
1.070409117E1,-2.562820587E0,6.434369659E0,-6.077960815E0,9.214704008E0
1.071409717E1,-2.383194122E0,6.411616974E0,-6.199957123E0,9.231896597E0
1.072410417E1,-2.261048126E0,6.371949463E0,-6.352489929E0,9.277295236E0
1.073411017E1,-2.150727539E0,6.303990784E0,-6.449488220E0,9.271560120E0
1.074411617E1,-2.135758667E0,6.250402222E0,-6.508166199E0,9.272821593E0
1.075412317E1,-2.122586060E0,6.211333466E0,-6.573580170E0,9.289671213E0
1.076412917E1,-2.053729248E0,6.192772064E0,-6.530619507E0,9.231317393E0
1.077413517E1,-1.991009674E0,6.204298096E0,-6.573729858E0,9.255882380E0
1.078414217E1,-1.786235504E0,6.156098328E0,-6.699767761E0,9.272274368E0
1.079414817E1,-1.682501221E0,6.131848755E0,-6.791676636E0,9.303614944E0
1.080415517E1,-1.610800323E0,6.095624084E0,-6.857988739E0,9.315756556E0
1.081416117E1,-1.623673553E0,6.039341125E0,-6.939419403E0,9.341600435E0
1.082416717E1,-1.731299744E0,5.958509216E0,-6.957082672E0,9.322136568E0
1.083417417E1,-1.791175232E0,5.888903961E0,-6.877298584E0,9.229557649E0
1.084418017E1,-1.786085815E0,5.868695984E0,-6.736740875E0,9.111277227E0
1.085418617E1,-1.696272583E0,5.918991394E0,-6.546187134E0,8.986899676E0
1.086419317E1,-1.551523590E0,5.957910461E0,-6.535110168E0,8.978395593E0
1.087419917E1,-1.307530975E0,6.028114471E0,-6.637946320E0,9.061464157E0
1.088420617E1,-1.039737854E0,6.157894592E0,-6.663543091E0,9.132553155E0
1.089421217E1,-7.327262878E-1,6.262676697E0,-6.666237488E0,9.175877586E0
1.090421817E1,-5.107379150E-1,6.357279968E0,-6.675069122E0,9.232140034E0
1.091422517E1,-4.330494690E-1,6.465504913E0,-6.691085815E0,9.314553935E0
1.092423117E1,-3.173400879E-1,6.483018494E0,-6.736291809E0,9.354563638E0
1.093423717E1,-1.812730408E-1,6.537056122E0,-6.792275391E0,9.428730966E0
1.094424417E1,-6.227050781E-2,6.578220520E0,-6.832242279E0,9.484534643E0
1.095425017E1,-5.792953491E-2,6.526727600E0,-6.934329987E0,9.522943944E0
1.096425717E1,-3.472778320E-2,6.447392578E0,-7.073690186E0,9.571163457E0
1.097426317E1,-1.152603149E-2,6.455475769E0,-7.102879486E0,9.598135092E0
1.098426917E1,-3.367996216E-2,6.537804565E0,-7.082970886E0,9.639113001E0
1.099427617E1,1.586700439E-2,6.578370209E0,-7.067403259E0,9.655226315E0
1.100428217E1,1.965412903E-1,6.669530640E0,-7.015760651E0,9.682053756E0
1.101428817E1,4.549040222E-1,6.833589478E0,-6.917415161E0,9.734244466E0
1.102429517E1,6.933581543E-1,6.983278198E0,-6.838529205E0,9.798591818E0
1.103430117E1,9.249266052E-1,7.097041626E0,-6.746470642E0,9.835565830E0
1.104430817E1,9.886940002E-1,7.147935791E0,-6.721023560E0,9.861169281E0
1.105431417E1,9.503736877E-1,7.120692444E0,-6.742279358E0,9.852197824E0
1.106432017E1,8.207432556E-1,7.079078979E0,-6.791976013E0,9.844689779E0
1.107432717E1,7.060816956E-1,7.151977386E0,-6.810836792E0,9.901354943E0
1.108433317E1,6.688092041E-1,7.263345795E0,-6.762637024E0,9.946695803E0
1.109433917E1,6.481521606E-1,7.368576965E0,-6.719975739E0,9.993703100E0
1.110434617E1,6.381230164E-1,7.462431793E0,-6.671476593E0,1.003013904E1
1.111435217E1,7.307803345E-1,7.571405182E0,-6.553372192E0,1.004026411E1
1.112435917E1,1.028810577E0,7.764653320E0,-6.398144989E0,1.011358253E1
1.113436517E1,1.312321014E0,7.998467102E0,-6.266867981E0,1.024555009E1
1.114437117E1,1.507365417E0,8.152796173E0,-6.321803741E0,1.042619003E1
1.115437817E1,1.620230713E0,8.281378784E0,-6.464906158E0,1.063021137E1
1.116438417E1,1.474284210E0,8.353828125E0,-6.546187134E0,1.071506063E1
1.117439017E1,1.278042297E0,8.332123260E0,-6.502478027E0,1.064612092E1
1.118439717E1,1.143472137E0,8.299191742E0,-6.363866272E0,1.052059438E1
1.119440317E1,1.079704742E0,8.237220612E0,-6.297703857E0,1.042490478E1
1.120441017E1,9.806108093E-1,8.173602905E0,-6.249204712E0,1.033547007E1
1.121441617E1,9.154962158E-1,8.073610840E0,-6.135740662E0,1.018177975E1
1.122442217E1,8.301736450E-1,8.091274109E0,-6.008954315E0,1.011263749E1
1.123442917E1,6.415658569E-1,8.124505005E0,-5.940247192E0,1.008492563E1
1.124443517E1,3.685336304E-1,8.097411346E0,-5.718109131E0,9.919710660E0
1.125444117E1,1.553768921E-1,8.123756561E0,-5.680237885E0,9.913862268E0
1.126444817E1,1.272354126E-2,8.133935394E0,-5.652844849E0,9.905338044E0
1.127445417E1,-9.774673462E-2,8.121211853E0,-5.673950958E0,9.907439420E0
1.128446117E1,-2.844085693E-2,8.144413605E0,-5.701194305E0,9.941624533E0
1.129446717E1,-7.499404907E-2,8.237969055E0,-5.649102631E0,9.989099999E0
1.130447317E1,-1.851649475E-1,8.233777771E0,-5.615422668E0,9.968066723E0
1.131448017E1,-2.161505127E-1,8.141569519E0,-5.596561890E0,9.881972488E0
1.132448617E1,-2.137554932E-1,8.100105743E0,-5.664819946E0,9.886738061E0
1.133449217E1,-2.799179077E-1,8.094866638E0,-5.709876251E0,9.909990249E0
1.134449917E1,-2.731819153E-1,8.105344849E0,-5.748046875E0,9.940386630E0
1.135450517E1,-3.650907898E-1,8.189469910E0,-5.820496216E0,1.005379952E1
1.136451217E1,-5.162763977E-1,8.196056213E0,-5.912854156E0,1.011947247E1
1.137451817E1,-6.532415771E-1,8.173303528E0,-5.890700226E0,1.009603706E1
1.138452417E1,-7.911048889E-1,8.209528198E0,-5.753735046E0,1.005622529E1
1.139453117E1,-8.264314270E-1,8.197104034E0,-5.524561615E0,9.919490133E0
1.140453717E1,-6.718029785E-1,8.207282867E0,-5.333259430E0,9.810936115E0
1.141454317E1,-4.381388855E-1,8.307574310E0,-5.226531372E0,9.824682529E0
1.142455017E1,-2.460882568E-1,8.357869720E0,-5.195396118E0,9.844119388E0
1.143455617E1,-1.642085266E-1,8.295299835E0,-5.254672852E0,9.820924120E0
1.144456317E1,-2.284249878E-1,8.211923218E0,-5.360053711E0,9.809079299E0
1.145456917E1,-4.390370178E-1,8.149802399E0,-5.449567566E0,9.813756635E0
1.146457517E1,-7.614665222E-1,8.018974457E0,-5.479654999E0,9.742196955E0
1.147458217E1,-9.786648560E-1,7.926616516E0,-5.417534180E0,9.650839906E0
1.148458817E1,-1.146016846E0,7.839198303E0,-5.314548340E0,9.539958527E0
1.149459417E1,-1.414109344E0,7.748037872E0,-5.088069305E0,9.376579620E0
1.150460117E1,-1.557810516E0,7.805368652E0,-4.743186493E0,9.265439629E0
1.151460717E1,-1.529070282E0,7.867788849E0,-4.429139557E0,9.157370502E0
1.152461417E1,-1.443747711E0,7.943082275E0,-4.196972351E0,9.098985680E0
1.153462017E1,-1.401086426E0,8.015232239E0,-4.091591492E0,9.107585407E0
1.154462617E1,-1.421444092E0,8.007149048E0,-3.951333160E0,9.041458562E0
1.155463317E1,-1.490450592E0,8.042475586E0,-3.778442688E0,9.009965908E0
1.156463917E1,-1.527423706E0,8.120762787E0,-3.726949768E0,9.064765082E0
1.157464517E1,-1.531614990E0,8.169561310E0,-3.809727631E0,9.143391116E0
1.158465217E1,-1.735491028E0,8.155340881E0,-3.958518219E0,9.229917686E0
1.159465817E1,-1.976340179E0,8.116721191E0,-4.001778259E0,9.262899797E0
1.160466517E1,-2.031275940E0,8.144712982E0,-4.013453979E0,9.304313212E0
1.161467117E1,-2.011517029E0,8.236023102E0,-4.081861725E0,9.409562818E0
1.162467717E1,-2.073039093E0,8.322094116E0,-4.283642120E0,9.586674678E0
1.163468417E1,-2.093097382E0,8.343499603E0,-4.419858856E0,9.671101002E0
1.164469017E1,-2.027533722E0,8.327033844E0,-4.416865082E0,9.641529069E0
1.165469617E1,-1.964365082E0,8.351582794E0,-4.347110138E0,9.617953623E0
1.166470317E1,-1.955234070E0,8.394992523E0,-4.191882935E0,9.584921610E0
1.167470917E1,-2.020049286E0,8.532556458E0,-3.887116699E0,9.591391716E0
1.168471617E1,-1.967059479E0,8.619974670E0,-3.505260773E0,9.511053538E0
1.169472217E1,-2.002685394E0,8.627010040E0,-3.099604340E0,9.383155018E0
1.170472817E1,-2.028431854E0,8.680149536E0,-2.764002228E0,9.332697363E0
1.171473517E1,-1.866768036E0,8.814270630E0,-2.571203156E0,9.369486395E0
1.172474117E1,-1.620829468E0,8.987310791E0,-2.444117432E0,9.453705804E0
1.173474717E1,-1.506916351E0,9.113199005E0,-2.397414551E0,9.542996884E0
1.174475417E1,-1.540596313E0,9.166039124E0,-2.468367004E0,9.616784592E0
1.175476017E1,-1.763931885E0,9.197473755E0,-2.593656464E0,9.717614574E0
1.176476617E1,-2.194436646E0,9.182055817E0,-2.724484406E0,9.825910466E0
1.177477317E1,-2.531685333E0,9.220076752E0,-2.792443085E0,9.960772275E0
1.178477917E1,-2.514321442E0,9.335486755E0,-2.676584015E0,1.003181077E1
1.179478617E1,-2.173180847E0,9.534872131E0,-2.525248718E0,1.010016746E1
1.180479217E1,-1.698218536E0,9.688752136E0,-2.527344360E0,1.015595065E1
1.181479817E1,-1.347647552E0,9.812544708E0,-2.827021179E0,1.030020564E1
1.182480517E1,-1.174008636E0,9.813742218E0,-3.210373993E0,1.039203223E1
1.183481117E1,-1.118174744E0,9.734407196E0,-3.471730499E0,1.039528311E1
1.184481717E1,-1.107696533E0,9.602830811E0,-3.767515411E0,1.037475414E1
1.185482417E1,-1.315165100E0,9.386081543E0,-4.096231842E0,1.032508118E1
1.186483017E1,-1.767374725E0,9.052874451E0,-4.256698151E0,1.015862335E1
1.187483717E1,-2.460283813E0,8.694669342E0,-4.164040833E0,9.949347087E0
1.188484317E1,-3.278332672E0,8.439300385E0,-3.675606537E0,9.771353003E0
1.189484917E1,-3.731141052E0,8.423433380E0,-2.937042389E0,9.669636056E0
1.190485617E1,-3.486849060E0,8.669821014E0,-2.231110382E0,9.607380826E0
1.191486217E1,-2.734962616E0,8.930279388E0,-1.652413788E0,9.484744688E0
1.192486817E1,-1.904489594E0,9.131011963E0,-1.342258759E0,9.423593723E0
1.193487517E1,-1.052012329E0,9.300459595E0,-1.483714600E0,9.476639047E0
1.194488117E1,-4.134402466E-1,9.427545319E0,-1.890269165E0,9.624066765E0
1.195488817E1,-1.707948303E-1,9.496851196E0,-2.192640381E0,9.748180618E0
1.196489417E1,-5.159770203E-1,9.421857147E0,-2.513123932E0,9.764907387E0
1.197490017E1,-1.479373627E0,9.203760681E0,-2.918630676E0,9.768119677E0
1.198490717E1,-2.381397858E0,8.904682617E0,-3.074157257E0,9.716731503E0
1.199491317E1,-2.859054565E0,8.861871643E0,-2.462529144E0,9.631770959E0
1.200491917E1,-2.704126740E0,9.111851807E0,-1.552870789E0,9.630656907E0
1.201492617E1,-1.976040802E0,9.152417450E0,-1.053359528E0,9.422369592E0
1.202493217E1,-1.368304596E0,9.113947449E0,-6.468049622E-1,9.238758154E0
1.203493917E1,-9.065148926E-1,9.397906952E0,-6.062393188E-1,9.460969847E0
1.204494517E1,-6.251000977E-1,9.717642059E0,-9.499246216E-1,9.783949822E0
1.205495117E1,-6.854246521E-1,9.894873505E0,-1.448986816E0,1.002386609E1
1.206495817E1,-9.283694458E-1,9.905351715E0,-1.973496094E0,1.014261057E1
1.207496417E1,-1.363215179E0,9.784403229E0,-2.284100189E0,1.013952740E1
1.208497017E1,-1.883682861E0,9.623936920E0,-2.228415985E0,1.005655313E1
1.209497717E1,-2.354753265E0,9.350305939E0,-1.918710022E0,9.831303690E0
1.210498317E1,-2.642155609E0,9.135951691E0,-1.592687988E0,9.642782513E0
1.211499017E1,-2.515069885E0,9.132209473E0,-1.303788757E0,9.561521401E0
1.212499617E1,-1.963466949E0,9.181007996E0,-1.140927429E0,9.457686063E0
1.213500217E1,-1.196611633E0,9.397158508E0,-1.124910736E0,9.539595987E0
1.214500917E1,-3.847000122E-1,9.790241089E0,-1.202150116E0,9.871270414E0
1.215501517E1,-4.730163574E-2,1.002195923E1,-1.223555603E0,1.009648417E1
1.216502117E1,-1.609153748E-1,9.976753235E0,-1.474284210E0,1.008637759E1
1.217502817E1,-4.695735168E-1,9.834399261E0,-1.649719391E0,9.982859420E0
1.218503417E1,-9.476792908E-1,9.611662445E0,-1.465751953E0,9.768857650E0
1.219504017E1,-1.481618958E0,9.316176910E0,-1.141077118E0,9.502021046E0
1.220504717E1,-1.642684021E0,9.112151184E0,-7.954458618E-1,9.293139626E0
1.221505317E1,-1.399290161E0,9.058862000E0,-5.644761658E-1,9.183660873E0
1.222506017E1,-9.720785522E-1,9.173673248E0,-7.279362488E-1,9.253707839E0
1.223506617E1,-5.004093933E-1,9.475745087E0,-7.173083496E-1,9.516022582E0
1.224507229E1,-2.050735474E-1,9.731563110E0,-5.104385376E-1,9.747098195E0
1.225507929E1,1.736389160E-2,9.735904083E0,-4.763095093E-1,9.747563828E0
1.226508529E1,1.360670471E-1,9.702822876E0,-6.453080750E-1,9.725209947E0
1.227509129E1,4.041595459E-2,9.602082367E0,-8.080197144E-1,9.636104767E0
1.228509829E1,-2.812651062E-1,9.471404114E0,-9.247769165E-1,9.520599681E0
1.229510429E1,-6.276448059E-1,9.376351776E0,-8.505313110E-1,9.435746613E0
1.230511129E1,-8.494834900E-1,9.270970917E0,-4.373904419E-1,9.320076949E0
1.231511729E1,-1.117725677E0,9.201814728E0,2.544708252E-1,9.272942380E0
1.232512329E1,-1.156495056E0,9.199120331E0,6.836283875E-1,9.296700675E0
1.233513029E1,-9.222322083E-1,9.262288971E0,8.373587036E-1,9.345677013E0
1.234513629E1,-5.830375671E-1,9.520502014E0,8.617579651E-1,9.577187384E0
1.235514229E1,-9.595046997E-2,9.711205444E0,4.215234375E-1,9.720822994E0
1.236514929E1,1.787283325E-1,9.818981323E0,-1.420545959E-1,9.821635177E0
1.237515529E1,8.936416626E-2,9.916278992E0,-5.298980713E-1,9.930829118E0
1.238516229E1,-1.571731567E-2,1.030217651E1,-7.075785828E-1,1.032645900E1
1.239516829E1,3.620970154E-1,1.099059494E1,-4.851411438E-1,1.100725458E1
1.240517429E1,5.730084229E-1,1.100915634E1,-3.004252625E-1,1.102815113E1
1.241518129E1,2.118095398E-1,1.081381256E1,-3.188369751E-2,1.081593371E1
1.242518729E1,-1.233435059E-1,1.082024918E1,4.572990417E-1,1.083061071E1
1.243519329E1,-1.414558411E-1,1.074300980E1,1.173709259E0,1.080786115E1
1.244520029E1,-1.673519897E-1,1.048225204E1,1.792971497E0,1.063580563E1
1.245520629E1,-1.104702759E-1,1.046593597E1,2.301913147E0,1.071666103E1
1.246521329E1,8.681945801E-3,1.060499680E1,2.768193512E0,1.096033429E1
1.247521929E1,-5.433700562E-2,1.061951660E1,2.887794800E0,1.100529164E1
1.248522529E1,-3.827540588E-1,1.045560745E1,2.609373779E0,1.078309137E1
1.249523229E1,-9.611512756E-1,1.014200958E1,2.355352020E0,1.045618732E1
1.250523829E1,-1.544338531E0,9.851763153E0,2.251617737E0,1.022311113E1
1.251524429E1,-1.938917999E0,9.657916260E0,2.340981903E0,1.012496646E1
1.252525129E1,-2.079475708E0,9.499096527E0,2.527194672E0,1.004707753E1
1.253525729E1,-2.054477692E0,9.348958740E0,2.683769073E0,9.941153080E0
1.254526429E1,-1.806144104E0,9.263935547E0,2.805016937E0,9.846358635E0
1.255527029E1,-1.062939606E0,9.702822876E0,2.937042389E0,1.019317568E1
1.256527629E1,-1.939965820E-1,1.030052994E1,3.114423523E0,1.076281495E1
1.257528329E1,1.122665405E-1,1.047252228E1,3.073708191E0,1.091485266E1
1.258528929E1,-3.293151855E-1,1.014605118E1,2.819387054E0,1.053564172E1
1.259529529E1,-9.072633362E-1,9.595496063E0,2.549947357E0,9.969899848E0
1.260530229E1,-1.246457977E0,9.158255310E0,2.430346069E0,9.556876050E0
1.261530829E1,-1.589694214E0,8.951086121E0,2.360441437E0,9.392590389E0
1.262531429E1,-1.883383484E0,8.776998138E0,2.206112366E0,9.243904015E0
1.263532129E1,-2.120640106E0,8.511150970E0,2.271376648E0,9.060681938E0
1.264532729E1,-2.233505402E0,8.355325012E0,2.521656189E0,9.008815259E0
1.265533429E1,-2.390379181E0,7.984246674E0,2.919828186E0,8.831053403E0
1.266534029E1,-2.093396759E0,8.156837769E0,3.467389526E0,9.107090781E0
1.267534629E1,-1.246757355E0,9.305549011E0,3.235671387E0,9.930620103E0
1.268535329E1,9.336085510E-1,1.121946899E1,2.023941193E0,1.143872578E1
1.269535929E1,2.826572113E0,1.240425522E1,1.462907867E0,1.280605938E1
1.270536529E1,2.662363586E0,1.199844910E1,1.771566010E0,1.241730272E1
1.271537229E1,1.540446625E0,1.125494522E1,1.910477142E0,1.151940496E1
1.272537829E1,2.927911377E-1,1.036863831E1,2.209555206E0,1.060549486E1
1.273538429E1,-3.598516846E-1,9.891430664E0,2.767894135E0,1.027770070E1
1.274539129E1,-5.203179932E-1,9.919721832E0,3.080144806E0,1.039994731E1
1.275539729E1,-5.724096680E-1,1.010533585E1,3.137325897E0,1.059661640E1
1.276540429E1,-6.664141846E-1,1.012808853E1,3.038980408E0,1.059517282E1
1.277541029E1,-7.447013855E-1,9.972112885E0,2.758314056E0,1.037332695E1
1.278541629E1,-1.049916687E0,9.859247589E0,2.313289490E0,1.018127675E1
1.279542329E1,-1.013542328E0,9.978848877E0,2.035916290E0,1.023472755E1
1.280542929E1,-6.044430542E-1,1.014395554E1,2.004930725E0,1.035784401E1
1.281543529E1,-3.287164307E-1,1.034708313E1,2.064656525E0,1.055618257E1
1.282544229E1,-1.437011719E-1,1.034932846E1,2.147434387E0,1.057074851E1
1.283544829E1,-1.501377869E-1,1.021805145E1,2.484832764E0,1.051691546E1
1.284545529E1,-2.689906311E-1,1.005758514E1,2.909499664E0,1.047342175E1
1.285546129E1,-1.460961914E-1,9.887987823E0,3.132835236E0,1.037344224E1
1.286546729E1,-1.871109009E-2,9.743538208E0,3.176544342E0,1.024828380E1
1.287547429E1,-2.436932373E-1,9.720336456E0,3.132386169E0,1.021548679E1
1.288548029E1,-5.486091614E-1,9.715696106E0,3.106639709E0,1.021503466E1
1.289548629E1,-8.337661743E-1,9.559870148E0,2.870879974E0,1.001639831E1
1.290549329E1,-1.037342834E0,9.499096527E0,2.606679382E0,9.904730809E0
1.291549929E1,-1.072819061E0,9.432934113E0,2.426903229E0,9.799032911E0
1.292550529E1,-9.704319763E-1,9.357191620E0,2.229613495E0,9.667985807E0
1.293551229E1,-8.882528687E-1,9.338630219E0,2.143991547E0,9.622666328E0
1.294551829E1,-8.003855896E-1,9.242829437E0,2.104324036E0,9.513080087E0
1.295552529E1,-7.264393616E-1,9.260043640E0,1.976789246E0,9.496516102E0
1.296553129E1,-6.309379578E-1,9.276509399E0,1.830094299E0,9.476336554E0
1.297553729E1,-4.095483398E-1,9.058712311E0,1.610051880E0,9.209791834E0
1.298554429E1,-4.629872131E-1,8.730894012E0,1.566941528E0,8.882464364E0
1.299555029E1,-6.857240295E-1,8.528065796E0,1.844015350E0,8.752057831E0
1.300555629E1,-9.539662170E-1,8.440497894E0,2.341430969E0,8.811035991E0
1.301556329E1,-1.311422882E0,8.430618439E0,2.833457794E0,8.990196900E0
1.302556929E1,-1.525028687E0,8.823251953E0,2.952909393E0,9.428423061E0
1.303557629E1,-1.584455109E0,9.165290680E0,2.710263977E0,9.688063897E0
1.304558229E1,-1.300645294E0,9.406289520E0,2.483335876E0,9.815137177E0
1.305558829E1,-8.035290527E-1,9.654922485E0,2.359393616E0,9.971455529E0
1.306559529E1,-3.480262756E-1,9.576335907E0,2.296224976E0,9.853932252E0
1.307560129E1,-3.273692322E-1,9.341623993E0,2.355052643E0,9.639470026E0
1.308560729E1,-5.601351929E-1,9.285341034E0,2.561174011E0,9.648363689E0
1.309561429E1,-4.769082642E-1,9.349557495E0,2.739602966E0,9.754337049E0
1.310562029E1,-4.775070190E-1,9.457483063E0,2.950813751E0,9.918634010E0
1.311562629E1,-6.328839111E-1,9.317075043E0,3.063080292E0,9.828066456E0
1.312563329E1,-5.077441406E-1,9.193282471E0,3.510649567E0,9.853877769E0
1.313563929E1,-4.561015320E-1,9.228010254E0,3.783981171E0,9.984123164E0
1.314564629E1,-4.951702881E-1,9.172924805E0,3.438050537E0,9.808564349E0
